Date,City,Latitude,Longitude,City_Type,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,Pressure,AQI,Year,Month,Day,DayOfWeek,Season
2024-01-17,Pune,18.5204,73.8567,mixed,69.0,113.9,45.78,10.42,1.52,38.04,17.3,51.3,23.5,1019.6,115,2024,1,17,2,Winter
2024-01-17,Ahmedabad,23.0225,72.5714,industrial,151.12,243.92,69.46,24.4,2.72,58.77,20.9,35.1,18.1,1011.8,246,2024,1,17,2,Winter
2024-01-17,Jaipur,26.9124,75.7873,desert,100.18,184.51,59.08,18.65,1.71,45.7,21.5,42.3,24.2,1006.4,186,2024,1,17,2,Winter
2024-01-17,Lucknow,26.8467,80.9462,plains,124.74,185.54,58.16,19.97,2.52,47.45,19.7,52.0,20.6,1014.1,211,2024,1,17,2,Winter
2024-01-18,Delhi,28.6139,77.209,metropolitan,214.08,325.81,95.21,30.95,3.88,71.02,18.5,45.5,13.0,1004.0,356,2024,1,18,3,Winter
2024-01-18,Mumbai,19.076,72.8777,coastal,124.12,240.15,56.12,20.55,2.85,62.78,24.5,73.2,18.1,1006.5,224,2024,1,18,3,Winter
2024-01-18,Bengaluru,12.9716,77.5946,IT_hub,116.32,180.16,48.21,11.73,1.52,45.89,20.6,62.0,9.1,1016.0,207,2024,1,18,3,Winter
2024-01-18,Chennai,13.0827,80.2707,coastal,84.21,240.32,44.87,18.43,2.54,58.02,21.6,59.8,7.6,1017.3,231,2024,1,18,3,Winter
2024-01-18,Kolkata,22.5726,88.3639,metropolitan,135.89,281.81,65.14,19.27,2.97,65.18,19.4,82.1,5.4,1005.6,276,2024,1,18,3,Winter
2024-01-18,Hyderabad,17.385,78.4867,mixed,106.67,195.88,60.77,12.56,2.53,48.02,20.3,53.7,17.5,1012.6,200,2024,1,18,3,Winter
2024-01-18,Pune,18.5204,73.8567,mixed,87.76,160.71,57.37,15.55,1.9,41.66,15.9,70.3,16.8,1013.4,149,2024,1,18,3,Winter
2024-01-18,Ahmedabad,23.0225,72.5714,industrial,108.09,297.66,79.98,17.07,3.02,64.82,19.5,42.1,7.7,1004.2,274,2024,1,18,3,Winter
2024-01-18,Jaipur,26.9124,75.7873,desert,98.58,167.59,41.44,13.99,2.12,52.09,22.8,43.3,23.1,1000.8,155,2024,1,18,3,Winter
2024-01-18,Lucknow,26.8467,80.9462,plains,152.44,263.84,75.47,22.04,3.77,61.63,19.1,72.0,13.9,1008.2,251,2024,1,18,3,Winter
2024-01-19,Delhi,28.6139,77.209,metropolitan,161.87,326.59,62.59,24.4,3.19,72.59,19.7,65.6,18.6,1010.1,315,2024,1,19,4,Winter
2024-01-19,Mumbai,19.076,72.8777,coastal,114.22,191.5,70.56,19.35,2.35,68.93,20.3,74.6,5.2,1006.2,210,2024,1,19,4,Winter
2024-01-19,Bengaluru,12.9716,77.5946,IT_hub,63.52,130.6,45.85,9.42,1.44,31.01,21.4,64.4,21.8,1006.1,128,2024,1,19,4,Winter
2024-01-19,Chennai,13.0827,80.2707,coastal,97.07,198.51,36.77,16.53,1.84,43.33,25.2,65.1,21.9,1010.2,193,2024,1,19,4,Winter
2024-01-19,Kolkata,22.5726,88.3639,metropolitan,118.18,268.6,90.27,26.67,2.24,61.75,24.2,64.7,14.9,1017.0,288,2024,1,19,4,Winter
2024-01-19,Hyderabad,17.385,78.4867,mixed,101.2,193.71,42.62,15.73,1.7,45.27,23.2,63.2,18.9,1018.6,196,2024,1,19,4,Winter
2024-01-19,Pune,18.5204,73.8567,mixed,93.2,174.46,36.68,14.44,1.56,45.65,16.3,65.4,12.4,1006.0,161,2024,1,19,4,Winter
2024-01-19,Ahmedabad,23.0225,72.5714,industrial,121.45,303.77,65.68,21.6,3.43,69.1,24.1,36.4,17.1,1013.7,323,2024,1,19,4,Winter
2024-01-19,Jaipur,26.9124,75.7873,desert,112.38,159.65,47.93,13.03,1.5,35.37,22.7,51.2,24.4,1003.9,176,2024,1,19,4,Winter
2024-01-19,Lucknow,26.8467,80.9462,plains,130.1,172.09,56.27,23.34,1.89,38.77,18.1,59.0,20.2,1014.5,198,2024,1,19,4,Winter
2024-01-20,Delhi,28.6139,77.209,metropolitan,122.2,252.54,52.22,16.04,2.04,42.76,18.6,51.9,20.5,1001.2,276,2024,1,20,5,Winter
2024-01-20,Mumbai,19.076,72.8777,coastal,118.34,244.91,73.28,18.08,2.29,46.78,21.6,78.6,11.2,1016.8,268,2024,1,20,5,Winter
2024-01-20,Bengaluru,12.9716,77.5946,IT_hub,101.63,137.67,47.16,13.15,1.55,40.42,21.4,54.1,11.2,1014.5,181,2024,1,20,5,Winter
2024-01-20,Chennai,13.0827,80.2707,coastal,128.25,219.74,45.59,16.93,2.04,48.91,23.2,83.4,13.4,1009.3,219,2024,1,20,5,Winter
2024-01-20,Kolkata,22.5726,88.3639,metropolitan,110.65,264.72,68.29,20.86,2.37,47.98,19.5,69.6,18.1,1012.0,238,2024,1,20,5,Winter
2024-01-20,Hyderabad,17.385,78.4867,mixed,74.41,162.48,39.8,13.27,1.92,46.61,20.0,71.0,13.6,1014.6,147,2024,1,20,5,Winter
2024-01-20,Pune,18.5204,73.8567,mixed,67.09,139.68,49.38,9.81,1.46,31.62,20.1,65.0,10.8,1006.1,135,2024,1,20,5,Winter
2024-01-20,Ahmedabad,23.0225,72.5714,industrial,113.02,147.78,49.32,12.04,1.85,35.1,19.6,64.1,22.3,1013.2,191,2024,1,20,5,Winter
2024-01-20,Jaipur,26.9124,75.7873,desert,83.81,159.49,33.99,16.8,1.56,48.07,22.7,45.6,21.9,1006.8,148,2024,1,20,5,Winter
2024-01-20,Lucknow,26.8467,80.9462,plains,115.98,297.68,54.74,25.39,2.79,55.69,19.9,75.2,19.6,1010.2,279,2024,1,20,5,Winter
2024-01-21,Delhi,28.6139,77.209,metropolitan,166.04,197.53,75.51,20.28,2.72,42.66,19.3,69.1,8.9,1015.8,286,2024,1,21,6,Winter
2024-01-21,Mumbai,19.076,72.8777,coastal,103.25,215.1,59.81,18.91,2.36,37.23,22.1,62.5,7.4,1008.2,219,2024,1,21,6,Winter
2024-01-21,Bengaluru,12.9716,77.5946,IT_hub,88.35,139.58,39.44,14.5,1.72,33.23,21.4,72.6,8.9,1004.8,155,2024,1,21,6,Winter
2024-01-21,Chennai,13.0827,80.2707,coastal,110.58,191.67,45.88,12.87,2.06,52.05,22.5,82.3,5.9,1003.7,200,2024,1,21,6,Winter
2024-01-21,Kolkata,22.5726,88.3639,metropolitan,92.37,225.58,52.64,19.38,2.87,40.02,24.4,75.9,9.9,1016.1,209,2024,1,21,6,Winter
2024-01-21,Hyderabad,17.385,78.4867,mixed,79.39,149.62,36.29,7.91,1.34,32.56,21.1,55.1,20.1,1000.7,153,2024,1,21,6,Winter
2024-01-21,Pune,18.5204,73.8567,mixed,85.12,104.84,43.94,10.04,1.1,39.56,15.2,51.9,10.1,1015.5,135,2024,1,21,6,Winter
2024-01-21,Ahmedabad,23.0225,72.5714,industrial,86.68,235.68,50.95,19.46,2.07,52.3,24.7,62.3,10.5,1015.9,219,2024,1,21,6,Winter
2024-01-21,Jaipur,26.9124,75.7873,desert,85.7,112.49,40.13,13.68,1.51,40.64,23.5,49.6,20.8,1018.2,146,2024,1,21,6,Winter
2024-01-21,Lucknow,26.8467,80.9462,plains,133.77,203.95,55.81,22.91,2.98,45.23,20.9,59.7,15.7,1005.8,224,2024,1,21,6,Winter
2024-01-22,Delhi,28.6139,77.209,metropolitan,210.21,256.82,99.38,32.74,3.94,57.16,18.0,64.4,6.5,1018.8,353,2024,1,22,0,Winter
2024-01-22,Mumbai,19.076,72.8777,coastal,102.03,265.71,60.23,19.21,2.24,55.74,20.9,60.5,8.6,1019.8,285,2024,1,22,0,Winter
2024-01-22,Bengaluru,12.9716,77.5946,IT_hub,71.61,130.42,42.51,9.13,1.74,31.38,16.9,77.1,24.6,1012.2,119,2024,1,22,0,Winter
2024-01-22,Chennai,13.0827,80.2707,coastal,121.92,168.2,50.33,16.83,1.76,42.09,26.6,60.5,15.3,1013.9,187,2024,1,22,0,Winter
2024-01-22,Kolkata,22.5726,88.3639,metropolitan,114.25,253.21,56.78,20.24,2.71,56.09,22.4,64.9,10.7,1006.6,264,2024,1,22,0,Winter
2024-01-22,Hyderabad,17.385,78.4867,mixed,82.52,163.43,44.69,14.24,2.23,54.42,18.5,70.1,14.9,1000.2,165,2024,1,22,0,Winter
2024-01-22,Pune,18.5204,73.8567,mixed,71.06,199.42,58.06,16.26,1.49,41.48,15.4,50.1,12.9,1002.9,192,2024,1,22,0,Winter
2024-01-22,Ahmedabad,23.0225,72.5714,industrial,112.32,212.69,61.09,18.95,2.84,57.56,20.7,60.5,16.8,1016.4,232,2024,1,22,0,Winter
2024-01-22,Jaipur,26.9124,75.7873,desert,98.65,239.48,60.53,22.74,2.1,51.31,19.0,45.8,18.7,1004.5,228,2024,1,22,0,Winter
2024-01-22,Lucknow,26.8467,80.9462,plains,160.87,244.22,71.26,28.37,3.32,60.04,17.4,51.3,11.7,1005.0,277,2024,1,22,0,Winter
2024-01-23,Delhi,28.6139,77.209,metropolitan,205.24,395.34,91.31,27.58,2.86,52.04,18.1,67.5,14.7,1010.3,428,2024,1,23,1,Winter
2024-01-23,Mumbai,19.076,72.8777,coastal,98.34,252.67,74.7,25.23,2.53,44.33,22.9,78.9,8.7,1018.5,257,2024,1,23,1,Winter
2024-01-23,Bengaluru,12.9716,77.5946,IT_hub,97.53,197.81,41.75,16.25,1.56,45.95,19.5,52.7,19.7,1011.9,216,2024,1,23,1,Winter
2024-01-23,Chennai,13.0827,80.2707,coastal,129.56,219.18,49.56,18.81,2.56,41.65,23.9,58.4,17.6,1014.4,232,2024,1,23,1,Winter
2024-01-23,Kolkata,22.5726,88.3639,metropolitan,184.6,309.86,76.8,28.36,2.44,49.02,24.0,83.8,8.7,1014.7,307,2024,1,23,1,Winter
2024-01-23,Hyderabad,17.385,78.4867,mixed,114.5,206.47,42.99,14.77,1.94,61.02,19.8,65.8,13.5,1001.9,190,2024,1,23,1,Winter
2024-01-23,Pune,18.5204,73.8567,mixed,84.0,147.78,41.12,12.71,1.22,40.0,20.3,47.7,24.0,1006.7,153,2024,1,23,1,Winter
2024-01-23,Ahmedabad,23.0225,72.5714,industrial,149.51,215.46,59.66,23.8,2.69,47.25,24.4,42.0,14.0,1001.5,240,2024,1,23,1,Winter
2024-01-23,Jaipur,26.9124,75.7873,desert,115.29,224.53,76.14,17.19,2.49,51.99,18.2,35.9,14.0,1004.4,219,2024,1,23,1,Winter
2024-01-23,Lucknow,26.8467,80.9462,plains,176.45,238.03,86.49,21.09,2.97,61.26,22.5,48.2,17.0,1013.5,273,2024,1,23,1,Winter
2024-01-24,Delhi,28.6139,77.209,metropolitan,212.0,337.37,63.88,20.68,3.49,65.63,22.9,59.3,7.3,1014.8,340,2024,1,24,2,Winter
2024-01-24,Mumbai,19.076,72.8777,coastal,154.57,180.17,61.94,25.31,2.18,54.93,25.6,64.6,9.0,1013.3,259,2024,1,24,2,Winter
2024-01-24,Bengaluru,12.9716,77.5946,IT_hub,81.83,163.93,48.98,13.42,1.54,50.47,22.0,67.9,19.3,1006.1,180,2024,1,24,2,Winter
2024-01-24,Chennai,13.0827,80.2707,coastal,103.79,223.67,69.46,14.46,2.4,51.56,25.6,69.4,9.8,1000.9,220,2024,1,24,2,Winter
2024-01-24,Kolkata,22.5726,88.3639,metropolitan,130.83,265.93,66.96,26.99,3.36,50.0,20.4,81.7,6.7,1004.5,256,2024,1,24,2,Winter
2024-01-24,Hyderabad,17.385,78.4867,mixed,102.6,212.73,46.5,16.92,2.48,38.28,21.4,70.6,12.0,1016.7,192,2024,1,24,2,Winter
2024-01-24,Pune,18.5204,73.8567,mixed,84.61,123.72,38.21,13.4,1.99,34.47,15.7,46.0,13.1,1017.5,129,2024,1,24,2,Winter
2024-01-24,Ahmedabad,23.0225,72.5714,industrial,153.17,209.86,54.49,23.24,3.16,70.44,19.4,47.8,12.4,1011.4,247,2024,1,24,2,Winter
2024-01-24,Jaipur,26.9124,75.7873,desert,94.0,192.77,64.06,22.31,2.77,65.7,18.1,40.9,6.2,1017.6,197,2024,1,24,2,Winter
2024-01-24,Lucknow,26.8467,80.9462,plains,123.66,260.3,69.69,19.52,1.98,47.03,17.7,48.2,20.0,1006.8,236,2024,1,24,2,Winter
2024-01-25,Delhi,28.6139,77.209,metropolitan,216.68,355.43,99.11,21.72,3.17,57.33,18.8,61.3,9.1,1011.1,389,2024,1,25,3,Winter
2024-01-25,Mumbai,19.076,72.8777,coastal,128.21,217.75,71.1,22.73,2.23,64.82,22.7,69.4,19.0,1004.4,202,2024,1,25,3,Winter
2024-01-25,Bengaluru,12.9716,77.5946,IT_hub,90.72,140.44,39.0,9.88,1.74,32.88,16.9,79.2,22.8,1003.7,150,2024,1,25,3,Winter
2024-01-25,Chennai,13.0827,80.2707,coastal,76.45,179.68,56.39,17.13,2.15,32.44,25.0,67.4,23.1,1006.7,174,2024,1,25,3,Winter
2024-01-25,Kolkata,22.5726,88.3639,metropolitan,126.97,278.07,90.59,21.04,3.44,54.25,22.9,70.8,14.4,1011.9,298,2024,1,25,3,Winter
2024-01-25,Hyderabad,17.385,78.4867,mixed,95.47,183.24,55.07,10.38,1.96,38.44,20.0,59.5,22.5,1006.7,180,2024,1,25,3,Winter
2024-01-25,Pune,18.5204,73.8567,mixed,54.5,132.53,35.76,11.43,1.57,35.39,15.4,54.5,21.2,1009.5,135,2024,1,25,3,Winter
2024-01-25,Ahmedabad,23.0225,72.5714,industrial,102.63,152.88,50.64,13.16,2.29,36.02,24.7,56.0,21.3,1013.8,182,2024,1,25,3,Winter
2024-01-25,Jaipur,26.9124,75.7873,desert,142.83,222.12,47.14,16.52,2.25,64.18,21.5,51.2,16.6,1014.7,216,2024,1,25,3,Winter
2024-01-25,Lucknow,26.8467,80.9462,plains,122.94,247.59,66.16,21.42,3.47,70.1,21.5,75.2,18.7,1007.0,246,2024,1,25,3,Winter
2024-01-26,Delhi,28.6139,77.209,metropolitan,170.1,312.01,76.22,30.98,3.66,73.98,20.0,59.7,7.6,1015.3,300,2024,1,26,4,Winter
2024-01-26,Mumbai,19.076,72.8777,coastal,141.06,214.24,74.1,23.59,2.52,56.69,24.5,83.7,18.9,1006.7,244,2024,1,26,4,Winter
2024-01-26,Bengaluru,12.9716,77.5946,IT_hub,69.39,156.81,46.81,11.55,1.46,36.65,19.8,72.9,22.0,1018.4,148,2024,1,26,4,Winter
2024-01-26,Chennai,13.0827,80.2707,coastal,127.66,238.25,56.77,15.66,2.58,42.63,26.3,72.4,13.3,1002.6,260,2024,1,26,4,Winter
2024-01-26,Kolkata,22.5726,88.3639,metropolitan,157.63,274.46,56.72,18.73,2.31,59.41,21.2,80.6,9.8,1011.3,249,2024,1,26,4,Winter
2024-01-26,Hyderabad,17.385,78.4867,mixed,76.47,136.58,42.89,10.31,1.61,44.23,20.1,71.3,23.3,1005.1,145,2024,1,26,4,Winter
2024-01-26,Pune,18.5204,73.8567,mixed,107.69,185.76,38.09,13.16,1.4,42.73,16.4,51.4,16.7,1015.4,184,2024,1,26,4,Winter
2024-01-26,Ahmedabad,23.0225,72.5714,industrial,143.37,196.76,62.59,22.24,3.26,63.81,22.3,59.6,14.0,1017.1,228,2024,1,26,4,Winter
2024-01-26,Jaipur,26.9124,75.7873,desert,113.18,239.89,49.49,21.17,2.8,44.56,22.3,48.9,15.1,1014.3,216,2024,1,26,4,Winter
2024-01-26,Lucknow,26.8467,80.9462,plains,160.24,227.19,70.07,24.34,2.59,72.68,19.0,55.5,19.3,1008.3,281,2024,1,26,4,Winter
2024-01-27,Delhi,28.6139,77.209,metropolitan,140.12,204.56,58.51,16.48,1.93,51.24,17.1,52.3,23.7,1001.7,233,2024,1,27,5,Winter
2024-01-27,Mumbai,19.076,72.8777,coastal,130.56,183.87,45.49,19.81,2.55,42.27,22.0,74.7,11.1,1013.5,208,2024,1,27,5,Winter
2024-01-27,Bengaluru,12.9716,77.5946,IT_hub,72.91,140.74,48.12,15.66,1.93,34.38,21.9,68.9,5.3,1018.4,143,2024,1,27,5,Winter
2024-01-27,Chennai,13.0827,80.2707,coastal,60.74,158.01,38.49,12.03,1.9,41.84,26.2,64.9,22.6,1019.5,163,2024,1,27,5,Winter
2024-01-27,Kolkata,22.5726,88.3639,metropolitan,131.01,240.24,45.14,16.29,2.52,42.21,24.3,86.0,23.9,1019.4,222,2024,1,27,5,Winter
2024-01-27,Hyderabad,17.385,78.4867,mixed,79.11,130.09,30.84,11.78,1.18,31.82,22.0,55.0,22.0,1009.9,125,2024,1,27,5,Winter
2024-01-27,Pune,18.5204,73.8567,mixed,80.74,113.46,43.99,9.19,1.42,46.64,18.5,70.1,15.7,1010.6,138,2024,1,27,5,Winter
2024-01-27,Ahmedabad,23.0225,72.5714,industrial,93.37,239.58,75.19,17.12,2.08,50.18,20.8,63.8,12.7,1008.3,241,2024,1,27,5,Winter
2024-01-27,Jaipur,26.9124,75.7873,desert,79.84,160.55,53.2,10.51,1.76,48.02,21.4,38.7,23.7,1014.2,164,2024,1,27,5,Winter
2024-01-27,Lucknow,26.8467,80.9462,plains,163.2,229.39,70.71,21.91,2.85,64.94,21.4,50.4,18.8,1017.2,282,2024,1,27,5,Winter
2024-01-28,Delhi,28.6139,77.209,metropolitan,155.45,210.44,67.52,16.26,3.16,46.21,20.8,56.1,7.4,1007.4,260,2024,1,28,6,Winter
2024-01-28,Mumbai,19.076,72.8777,coastal,96.25,144.44,34.19,14.13,2.07,35.34,25.1,72.6,24.2,1001.8,162,2024,1,28,6,Winter
2024-01-28,Bengaluru,12.9716,77.5946,IT_hub,91.61,170.19,33.86,10.64,1.15,42.32,20.7,73.9,10.2,1019.7,171,2024,1,28,6,Winter
2024-01-28,Chennai,13.0827,80.2707,coastal,98.2,187.5,49.48,16.93,2.05,46.76,25.0,62.5,15.3,1011.0,180,2024,1,28,6,Winter
2024-01-28,Kolkata,22.5726,88.3639,metropolitan,85.61,243.79,69.61,17.38,1.88,36.27,20.4,68.3,14.0,1011.1,225,2024,1,28,6,Winter
2024-01-28,Hyderabad,17.385,78.4867,mixed,86.14,181.44,38.51,11.66,1.69,44.39,18.2,52.2,10.4,1009.9,187,2024,1,28,6,Winter
2024-01-28,Pune,18.5204,73.8567,mixed,83.37,122.27,36.14,11.88,1.12,39.0,20.1,60.2,17.6,1019.4,144,2024,1,28,6,Winter
2024-01-28,Ahmedabad,23.0225,72.5714,industrial,83.12,140.74,38.6,10.34,1.78,41.17,22.8,53.3,24.9,1007.7,151,2024,1,28,6,Winter
2024-01-28,Jaipur,26.9124,75.7873,desert,81.95,218.38,39.13,13.78,1.7,36.77,19.2,43.7,6.8,1003.5,200,2024,1,28,6,Winter
2024-01-28,Lucknow,26.8467,80.9462,plains,106.66,177.73,51.13,22.3,2.39,58.23,20.5,48.6,14.5,1000.9,181,2024,1,28,6,Winter
2024-01-29,Delhi,28.6139,77.209,metropolitan,191.6,279.49,66.71,27.23,3.74,63.58,20.9,56.4,19.2,1007.3,291,2024,1,29,0,Winter
2024-01-29,Mumbai,19.076,72.8777,coastal,122.06,218.84,57.34,21.74,2.16,39.16,25.1,79.6,21.6,1019.9,203,2024,1,29,0,Winter
2024-01-29,Bengaluru,12.9716,77.5946,IT_hub,74.99,118.77,37.97,12.39,1.68,39.76,16.7,58.9,22.6,1014.1,116,2024,1,29,0,Winter
2024-01-29,Chennai,13.0827,80.2707,coastal,136.21,188.84,72.12,17.0,2.18,45.95,21.6,79.8,19.3,1008.3,234,2024,1,29,0,Winter
2024-01-29,Kolkata,22.5726,88.3639,metropolitan,130.28,321.39,62.94,24.85,3.35,48.75,20.3,71.9,7.9,1018.1,341,2024,1,29,0,Winter
2024-01-29,Hyderabad,17.385,78.4867,mixed,115.13,210.04,67.17,17.97,2.27,53.74,23.4,58.5,6.8,1013.1,226,2024,1,29,0,Winter
2024-01-29,Pune,18.5204,73.8567,mixed,76.99,150.97,42.89,11.53,1.09,28.51,15.9,46.7,23.3,1004.5,160,2024,1,29,0,Winter
2024-01-29,Ahmedabad,23.0225,72.5714,industrial,108.44,206.7,60.68,24.3,3.42,63.29,23.4,49.0,18.2,1007.5,224,2024,1,29,0,Winter
2024-01-29,Jaipur,26.9124,75.7873,desert,110.8,192.1,67.34,19.27,2.07,59.94,20.8,30.8,11.3,1001.7,179,2024,1,29,0,Winter
2024-01-29,Lucknow,26.8467,80.9462,plains,178.24,234.93,79.79,28.75,2.98,64.79,19.0,55.1,7.9,1010.1,276,2024,1,29,0,Winter
2024-01-30,Delhi,28.6139,77.209,metropolitan,149.49,227.99,53.32,18.67,2.67,44.97,20.3,64.4,21.6,1003.0,274,2024,1,30,1,Winter
2024-01-30,Mumbai,19.076,72.8777,coastal,148.94,282.52,77.86,26.38,2.21,60.54,25.3,76.8,19.6,1011.4,299,2024,1,30,1,Winter
2024-01-30,Bengaluru,12.9716,77.5946,IT_hub,83.74,168.97,32.49,12.11,1.37,32.65,17.9,68.1,21.2,1018.7,163,2024,1,30,1,Winter
2024-01-30,Chennai,13.0827,80.2707,coastal,87.29,198.36,68.25,18.92,2.1,59.46,22.1,58.9,15.6,1008.4,185,2024,1,30,1,Winter
2024-01-30,Kolkata,22.5726,88.3639,metropolitan,163.44,203.99,71.4,28.8,3.38,68.74,19.4,66.6,9.1,1018.4,267,2024,1,30,1,Winter
2024-01-30,Hyderabad,17.385,78.4867,mixed,110.09,175.18,54.53,19.64,2.06,55.3,21.4,49.3,12.2,1008.1,191,2024,1,30,1,Winter
2024-01-30,Pune,18.5204,73.8567,mixed,97.06,188.41,50.33,10.15,1.66,52.11,18.4,54.1,5.3,1001.1,170,2024,1,30,1,Winter
2024-01-30,Ahmedabad,23.0225,72.5714,industrial,159.66,274.65,84.85,20.35,3.44,66.24,23.2,48.5,8.2,1014.8,273,2024,1,30,1,Winter
2024-01-30,Jaipur,26.9124,75.7873,desert,141.64,218.8,67.28,21.68,2.59,58.11,21.5,58.0,15.7,1002.9,247,2024,1,30,1,Winter
2024-01-30,Lucknow,26.8467,80.9462,plains,103.97,206.32,57.91,19.39,2.96,53.62,18.8,63.7,21.4,1002.0,207,2024,1,30,1,Winter
2024-01-31,Delhi,28.6139,77.209,metropolitan,148.15,214.05,54.54,19.93,3.04,47.27,19.9,40.1,23.4,1014.4,244,2024,1,31,2,Winter
2024-01-31,Mumbai,19.076,72.8777,coastal,154.35,246.25,56.71,21.98,2.79,45.04,23.5,87.2,17.4,1019.2,280,2024,1,31,2,Winter
2024-01-31,Bengaluru,12.9716,77.5946,IT_hub,114.16,190.9,55.25,17.21,2.01,52.16,18.1,59.7,18.1,1013.1,191,2024,1,31,2,Winter
2024-01-31,Chennai,13.0827,80.2707,coastal,91.58,199.99,36.7,15.85,1.85,44.98,22.1,78.2,20.9,1002.7,204,2024,1,31,2,Winter
2024-01-31,Kolkata,22.5726,88.3639,metropolitan,147.86,256.63,61.0,22.29,2.54,50.87,20.4,85.2,18.9,1001.4,280,2024,1,31,2,Winter
2024-01-31,Hyderabad,17.385,78.4867,mixed,101.46,176.91,42.97,17.28,2.21,57.48,20.2,60.4,11.4,1001.8,168,2024,1,31,2,Winter
2024-01-31,Pune,18.5204,73.8567,mixed,69.63,138.21,38.0,9.25,0.99,39.25,15.6,52.5,23.0,1003.5,137,2024,1,31,2,Winter
2024-01-31,Ahmedabad,23.0225,72.5714,industrial,161.0,255.43,64.19,24.66,2.86,70.19,23.2,54.9,11.0,1019.1,277,2024,1,31,2,Winter
2024-01-31,Jaipur,26.9124,75.7873,desert,97.6,179.96,57.09,17.51,1.59,51.69,20.1,50.0,23.0,1017.2,175,2024,1,31,2,Winter
2024-01-31,Lucknow,26.8467,80.9462,plains,131.29,237.02,74.41,29.49,2.86,49.89,18.0,59.4,8.0,1004.8,241,2024,1,31,2,Winter
2024-02-01,Delhi,28.6139,77.209,metropolitan,187.97,272.71,75.64,26.2,2.81,52.58,22.3,61.9,6.8,1014.1,332,2024,2,1,3,Winter
2024-02-01,Mumbai,19.076,72.8777,coastal,108.07,182.8,75.09,25.2,2.91,39.58,23.5,74.9,5.7,1008.6,184,2024,2,1,3,Winter
2024-02-01,Bengaluru,12.9716,77.5946,IT_hub,105.81,172.89,52.11,11.42,1.73,40.7,21.8,75.2,9.8,1011.9,163,2024,2,1,3,Winter
2024-02-01,Chennai,13.0827,80.2707,coastal,81.93,154.55,41.21,14.76,1.94,35.64,26.9,58.0,23.1,1008.8,165,2024,2,1,3,Winter
2024-02-01,Kolkata,22.5726,88.3639,metropolitan,128.3,256.57,60.25,20.07,2.6,49.07,21.1,66.2,12.0,1006.2,240,2024,2,1,3,Winter
2024-02-01,Hyderabad,17.385,78.4867,mixed,76.94,142.68,47.21,12.26,1.78,37.21,21.6,48.9,22.6,1003.2,154,2024,2,1,3,Winter
2024-02-01,Pune,18.5204,73.8567,mixed,91.18,120.97,33.83,13.26,1.36,41.87,19.7,61.8,18.1,1014.9,157,2024,2,1,3,Winter
2024-02-01,Ahmedabad,23.0225,72.5714,industrial,120.36,227.7,50.28,14.01,2.08,45.04,24.4,44.9,21.4,1012.0,250,2024,2,1,3,Winter
2024-02-01,Jaipur,26.9124,75.7873,desert,121.64,246.74,65.37,19.87,2.23,47.32,23.8,41.8,15.5,1003.8,232,2024,2,1,3,Winter
2024-02-01,Lucknow,26.8467,80.9462,plains,128.41,225.93,61.85,19.59,2.17,48.89,25.0,49.6,20.8,1013.0,225,2024,2,1,3,Winter
2024-02-02,Delhi,28.6139,77.209,metropolitan,188.44,334.91,73.15,26.38,3.71,67.11,24.8,51.4,17.7,1018.4,323,2024,2,2,4,Winter
2024-02-02,Mumbai,19.076,72.8777,coastal,101.97,196.31,69.91,16.81,2.71,47.45,23.0,63.2,7.2,1018.0,202,2024,2,2,4,Winter
2024-02-02,Bengaluru,12.9716,77.5946,IT_hub,73.69,190.92,49.02,16.18,1.74,44.82,20.2,61.8,12.6,1000.7,192,2024,2,2,4,Winter
2024-02-02,Chennai,13.0827,80.2707,coastal,90.31,139.37,48.54,15.34,1.25,33.43,27.7,68.6,23.7,1007.7,156,2024,2,2,4,Winter
2024-02-02,Kolkata,22.5726,88.3639,metropolitan,140.11,208.19,60.43,23.44,2.43,63.29,27.0,75.9,15.7,1002.1,237,2024,2,2,4,Winter
2024-02-02,Hyderabad,17.385,78.4867,mixed,75.63,114.69,47.04,11.53,1.81,45.77,25.1,67.1,21.6,1004.8,130,2024,2,2,4,Winter
2024-02-02,Pune,18.5204,73.8567,mixed,79.23,114.51,38.63,10.72,1.39,27.46,19.7,65.8,20.0,1000.2,120,2024,2,2,4,Winter
2024-02-02,Ahmedabad,23.0225,72.5714,industrial,78.11,212.23,64.19,12.98,2.23,46.93,24.2,38.8,24.4,1007.9,216,2024,2,2,4,Winter
2024-02-02,Jaipur,26.9124,75.7873,desert,127.19,207.72,47.34,14.97,2.3,50.7,25.6,58.9,16.2,1007.0,209,2024,2,2,4,Winter
2024-02-02,Lucknow,26.8467,80.9462,plains,144.75,199.54,86.44,25.87,2.6,45.84,19.6,57.4,10.0,1018.7,245,2024,2,2,4,Winter
2024-02-03,Delhi,28.6139,77.209,metropolitan,177.53,229.45,78.98,20.27,2.33,42.8,20.2,56.9,10.1,1013.5,269,2024,2,3,5,Winter
2024-02-03,Mumbai,19.076,72.8777,coastal,110.95,242.52,63.94,18.11,1.97,42.97,22.9,73.0,5.2,1011.4,256,2024,2,3,5,Winter
2024-02-03,Bengaluru,12.9716,77.5946,IT_hub,83.69,175.23,48.81,9.9,1.5,36.11,20.5,62.1,19.9,1018.0,170,2024,2,3,5,Winter
